POA_CODE_2016,POL_Greek_SEO,POL_Greek_SOLSE_VWorW,POL_Greek_SOLSE_NWorNAA,POL_Greek_SOLSE_Tot,POL_Greek_NS,POL_Greek_Tot,POL_IAL_Bengali_SEO,POL_IAL_Bengali_SOLSE_VWorW,POL_IAL_Bengali_SOLSE_NWorNAA,POL_IAL_Bengali_SOLSE_Tot,POL_IAL_Bengali_NS,POL_IAL_Bengali_Tot,POL_IAL_Hindi_SEO,POL_IAL_Hindi_SOLSE_VWorW,POL_IAL_Hindi_SOLSE_NWorNAA,POL_IAL_Hindi_SOLSE_Tot,POL_IAL_Hindi_NS,POL_IAL_Hindi_Tot,POL_IAL_Punjabi_SEO,POL_IAL_Punjabi_SOLSE_VWorW,POL_IAL_Punjabi_SOLSE_NWorNAA,POL_IAL_Punjabi_SOLSE_Tot,POL_IAL_Punjabi_NS,POL_IAL_Punjabi_Tot,POL_IAL_Sinhalese_SEO,POL_IAL_Sinhalese_SOLSE_VWorW,POL_IAL_Sinhale_SOLSE_NWorNAA,POL_IAL_Sinhalese_SOLSE_Tot,POL_IAL_Sinhalese_NS,POL_IAL_Sinhalese_Tot,POL_IAL_Urdu_SEO,POL_IAL_Urdu_SOLSE_VWorW,POL_IAL_Urdu_SOLSE_NWorNAA,POL_IAL_Urdu_SOLSE_Tot,POL_IAL_Urdu_NS,POL_IAL_Urdu_Tot,POL_IAL_Oth_SEO,POL_IAL_Oth_SOLSE_VWorW,POL_IAL_Oth_SOLSE_NWorNAA,POL_IAL_Oth_SOLSE_Tot,POL_IAL_Oth_NS,POL_IAL_Oth_Tot,POL_IAL_Tot_SEO,POL_IAL_Tot_SOLSE_VWorW,POL_IAL_Tot_SOLSE_NWorNAA,POL_IAL_Tot_SOLSE_Tot,POL_IAL_Tot_NS,POL_IAL_Tot_Tot,POL_Italian_SEO,POL_Italian_SOLSE_VWorW,POL_Italian_SOLSE_NWorNAA,POL_Italian_SOLSE_Tot,POL_Italian_NS,POL_Italian_Tot,POL_Japanese_SEO,POL_Japanese_SOLSE_VWorW,POL_Japanese_SOLSE_NWorNAA,POL_Japanese_SOLSE_Tot,POL_Japanese_NS,POL_Japanese_Tot,POL_Korean_SEO,POL_Korean_SOLSE_VWorW,POL_Korean_SOLSE_NWorNAA,POL_Korean_SOLSE_Tot,POL_Korean_NS,POL_Korean_Tot,POL_Macedonian_SEO,POL_Macedonian_SOLSE_VWorW,POL_Macedonian_SOLSE_NWorNAA,POL_Macedonian_SOLSE_Tot,POL_Macedonian_NS,POL_Macedonian_Tot,POL_Maltese_SEO,POL_Maltese_SOLSE_VWorW,POL_Maltese_SOLSE_NWorNAA,POL_Maltese_SOLSE_Tot,POL_Maltese_NS,POL_Maltese_Tot,POL_Persian_ED_SEO,POL_Persian_ED_SOLSE_VWorW,POL_Persian_ED_SOLSE_NWorNAA,POL_Persian_ED_SOLSE_Tot,POL_Persian_ED_NS,POL_Persian_ED_Tot,POL_Polish_SEO,POL_Polish_SOLSE_VWorW,POL_Polish_SOLSE_NWorNAA,POL_Polish_SOLSE_Tot,POL_Polish_NS,POL_Polish_Tot,POL_Russian_SEO,POL_Russian_SOLSE_VWorW,POL_Russian_SOLSE_NWorNAA,POL_Russian_SOLSE_Tot,POL_Russian_NS,POL_Russian_Tot,POL_Samoan_SEO,POL_Samoan_SOLSE_VWorW,POL_Samoan_SOLSE_NWorNAA,POL_Samoan_SOLSE_Tot,POL_Samoan_NS,POL_Samoan_Tot,POL_Serbian_SEO,POL_Serbian_SOLSE_VWorW,POL_Serbian_SOLSE_NWorNAA,POL_Serbian_SOLSE_Tot,POL_Serbian_NS,POL_Serbian_Tot,POL_SAL_Filipino_SEO,POL_SAL_Filipino_SOLSE_VWorW,POL_SAL_Filipin_SOLSE_NWorNAA,POL_SAL_Filipino_SOLSE_Tot,POL_SAL_Filipino_NS,POL_SAL_Filipino_Tot,POL_SAL_Indonesian_SEO,POL_SAL_Indonesia_SOLSE_VWorW,POL_SAL_Indones_SOLSE_NWorNAA,POL_SAL_Indonesian_SOLSE_Tot,POL_SAL_Indonesian_NS,POL_SAL_Indonesian_Tot,POL_SAL_Tagalog_SEO,POL_SAL_Tagalog_SOLSE_VWorW,POL_SAL_Tagalog_SOLSE_NWorNAA,POL_SAL_Tagalog_SOLSE_Tot,POL_SAL_Tagalog_NS,POL_SAL_Tagalog_Tot,POL_SAL_Oth_SEO,POL_SAL_Oth_SOLSE_VWorW,POL_SAL_Oth_SOLSE_NWorNAA,POL_SAL_Oth_SOLSE_Tot,POL_SAL_Oth_NS,POL_SAL_Oth_Tot,POL_SAL_Tot_SEO,POL_SAL_Tot_SOLSE_VWorW,POL_SAL_Tot_SOLSE_NWorNAA,POL_SAL_Tot_SOLSE_Tot,POL_SAL_Tot_NS,POL_SAL_Tot_Tot,POL_Spanish_SEO,POL_Spanish_SOLSE_VWorW,POL_Spanish_SOLSE_NWorNAA,POL_Spanish_SOLSE_Tot,POL_Spanish_NS,POL_Spanish_Tot,POL_Tamil_SEO,POL_Tamil_SOLSE_VWorW,POL_Tamil_SOLSE_NWorNAA,POL_Tamil_SOLSE_Tot,POL_Tamil_NS,POL_Tamil_Tot,POL_Thai_SEO,POL_Thai_SOLSE_VWorW,POL_Thai_SOLSE_NWorNAA,POL_Thai_SOLSE_Tot,POL_Thai_NS,POL_Thai_Tot,POL_Turkish_SEO,POL_Turkish_SOLSE_VWorW,POL_Turkish_SOLSE_NWorNAA,POL_Turkish_SOLSE_Tot,POL_Turkish_NS,POL_Turkish_Tot,POL_Vietnamese_SEO,POL_Vietnamese_SOLSE_VWorW,POL_Vietnamese_SOLSE_NWorNAA,POL_Vietnamese_SOLSE_Tot,POL_Vietnamese_NS,POL_Vietnamese_Tot,POL_Oth_SEO,POL_Oth_SOLSE_VWorW,POL_Oth_SOLSE_NWorNAA,POL_Oth_SOLSE_Tot,POL_Oth_NS,POL_Oth_Tot,POL_Tot_SEO,POL_Tot_SOLSE_VWorW,POL_Tot_SOLSE_NWorNAA,POL_Tot_SOLSE_Tot,POL_Tot_NS,POL_Tot_Tot,P_LSatH_NS_SEO,P_LSatH_NS_SOLSE_VWorW,P_LSatH_NS_SOLSE_NWorNAA,P_LSatH_NS_SOLSE_Tot,P_LSatH_NS_NS,P_LSatH_NS_Tot,P_Tot_SEO,P_Tot_SOLSE_VWorW,P_Tot_SOLSE_NWorNAA,P_Tot_SOLSE_Tot,P_Tot_NS,P_Tot_Tot
POA2018,..,1050,320,1366,3,1375,..,638,66,707,9,713,..,92,5,96,0,99,..,25,3,26,0,26,..,40,0,39,0,39,..,64,6,73,0,68,..,58,8,67,0,67,..,917,89,1009,8,1018,..,226,27,258,0,257,..,65,5,71,0,71,..,83,30,118,0,119,..,21,0,21,0,21,..,39,3,43,0,39,..,101,9,113,3,114,..,48,3,54,0,54,..,336,88,422,0,422,..,7,0,7,0,7,..,65,11,75,0,75,..,81,5,85,0,85,..,567,89,659,4,660,..,140,9,155,0,156,..,74,10,87,0,87,..,866,117,979,3,984,..,377,64,445,7,447,..,34,3,39,0,39,..,87,27,112,0,114,..,288,82,376,3,376,..,65,22,93,0,90,..,710,185,893,19,913,..,7594,1552,9143,73,9217,..,38,7,48,1051,1103,6717,7634,1560,9190,1124,17028
POA2019,..,205,35,237,3,238,..,64,6,65,3,67,..,44,0,49,0,49,..,10,0,10,0,10,..,19,0,19,0,19,..,9,3,10,0,10,..,16,0,16,0,16,..,160,11,170,3,176,..,110,12,129,4,130,..,22,0,23,0,23,..,19,6,22,0,22,..,34,13,45,0,45,..,31,0,32,3,37,..,12,4,10,0,10,..,17,0,17,0,17,..,76,16,94,3,96,..,5,0,5,0,5,..,76,12,85,0,85,..,44,0,44,0,44,..,178,25,204,0,202,..,112,3,111,0,111,..,5,0,10,0,10,..,336,34,367,0,367,..,210,25,233,0,234,..,9,0,9,0,9,..,22,5,28,0,28,..,30,3,35,0,35,..,35,4,35,0,35,..,313,37,355,13,363,..,2379,331,2715,43,2756,..,39,5,45,630,672,7412,2420,336,2759,673,10838
POA2020,..,425,134,561,8,570,..,317,22,335,7,343,..,140,3,145,0,145,..,23,0,23,0,26,..,24,0,24,0,24,..,51,4,49,0,48,..,38,0,37,0,37,..,584,25,609,8,623,..,130,23,149,0,151,..,62,22,81,0,85,..,63,27,90,0,88,..,16,0,20,0,20,..,52,8,61,0,56,..,36,3,38,0,40,..,33,3,34,0,34,..,116,13,125,0,130,..,20,0,20,0,20,..,43,9,53,0,53,..,140,0,140,0,141,..,887,106,990,5,997,..,168,3,166,3,175,..,28,0,28,0,28,..,1218,108,1326,8,1331,..,371,46,421,0,421,..,91,4,98,0,98,..,209,68,278,0,279,..,152,24,175,0,175,..,82,22,102,0,104,..,492,113,603,17,622,..,6349,1103,7449,76,7529,..,35,8,43,856,899,6344,6387,1111,7494,933,14772
POA2021,..,137,25,162,0,162,..,7,0,7,0,7,..,22,0,18,0,18,..,7,0,7,0,7,..,0,0,3,0,3,..,5,0,5,0,5,..,10,0,17,0,17,..,55,4,55,0,55,..,149,13,162,3,164,..,45,3,46,4,49,..,28,0,25,0,25,..,15,0,15,0,15,..,10,0,10,0,10,..,26,0,26,0,26,..,30,3,38,0,34,..,81,12,94,0,94,..,3,0,3,0,3,..,16,0,13,0,13,..,10,0,10,0,10,..,32,0,32,0,32,..,27,3,29,0,29,..,3,0,9,0,9,..,70,4,75,0,75,..,212,20,227,0,230,..,4,0,4,0,4,..,52,8,62,0,62,..,13,0,13,0,13,..,38,0,38,0,39,..,305,40,346,6,349,..,1929,172,2100,24,2124,..,28,0,28,1461,1490,11697,1956,172,2125,1485,15313
POA2022,..,108,9,121,0,121,..,21,0,23,0,23,..,26,6,28,0,28,..,5,0,5,0,5,..,3,0,3,0,3,..,7,0,7,0,7,..,15,0,15,0,15,..,72,11,83,0,83,..,184,13,197,0,195,..,112,17,128,0,128,..,66,14,80,0,80,..,4,0,4,0,4,..,19,0,15,0,15,..,34,0,30,0,30,..,52,0,51,0,54,..,257,47,304,0,303,..,0,0,0,0,0,..,12,0,12,0,12,..,32,0,33,0,33,..,47,4,49,0,49,..,57,4,65,0,62,..,9,0,9,0,9,..,146,7,156,0,156,..,229,21,256,0,259,..,11,0,11,0,11,..,57,13,76,0,76,..,6,6,9,0,9,..,20,10,35,0,35,..,660,54,713,4,718,..,2770,342,3109,10,3120,..,21,0,21,1468,1491,7901,2785,342,3127,1484,12507
POA2023,..,113,3,118,0,118,..,0,3,7,0,7,..,14,0,14,0,14,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,21,3,22,0,22,..,93,3,100,0,104,..,29,3,28,0,28,..,32,9,37,0,37,..,4,0,4,0,4,..,3,0,3,0,3,..,16,0,16,0,16,..,34,4,37,0,37,..,125,8,137,0,137,..,0,0,0,0,0,..,12,0,12,0,12,..,22,0,22,0,22,..,14,0,20,0,20,..,42,0,42,0,42,..,4,0,4,0,4,..,82,0,80,0,80,..,120,3,123,0,122,..,0,0,0,0,0,..,11,0,15,0,15,..,0,0,0,0,0,..,14,3,16,3,22,..,493,29,521,3,528,..,1726,129,1855,13,1872,..,25,3,32,795,826,8024,1757,134,1887,805,10716
POA2024,..,100,10,112,0,117,..,0,0,0,0,0,..,4,0,6,0,6,..,4,0,5,0,5,..,3,0,3,0,3,..,0,0,0,0,0,..,8,0,8,0,8,..,20,0,27,0,27,..,153,23,176,0,176,..,47,0,54,0,54,..,16,7,20,0,20,..,5,0,6,0,6,..,8,0,8,0,5,..,8,0,11,0,11,..,31,5,40,0,40,..,113,28,150,0,150,..,0,0,0,0,0,..,13,4,19,0,19,..,7,0,7,0,7,..,16,0,16,0,16,..,7,0,7,0,7,..,0,0,0,0,0,..,26,0,26,0,26,..,141,17,154,0,154,..,7,0,7,0,7,..,20,0,15,0,15,..,0,0,0,0,0,..,15,3,16,0,16,..,333,27,359,0,362,..,1573,168,1743,19,1763,..,56,7,58,966,1026,8291,1629,176,1804,979,11073
POA2025,..,61,4,65,0,65,..,3,0,3,0,3,..,16,0,16,0,16,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,7,0,7,0,7,..,26,0,26,0,26,..,66,0,66,4,68,..,21,3,22,0,25,..,13,3,15,0,15,..,6,3,12,0,12,..,0,0,0,0,0,..,19,0,20,0,20,..,11,0,18,0,18,..,37,9,44,0,44,..,0,0,0,0,0,..,3,0,3,0,3,..,12,0,12,0,12,..,3,0,6,0,6,..,24,0,24,0,24,..,0,0,0,0,0,..,37,0,35,0,35,..,85,3,86,0,86,..,12,0,12,0,12,..,14,3,23,0,23,..,6,0,6,0,6,..,22,3,22,0,22,..,164,19,184,0,188,..,963,79,1044,10,1052,..,19,0,17,745,760,5596,978,84,1057,750,7405
POA2026,..,255,20,274,0,277,..,16,0,17,0,17,..,29,3,30,0,33,..,15,0,15,0,15,..,5,0,5,0,5,..,0,0,0,0,0,..,40,4,45,0,45,..,99,6,108,0,112,..,557,41,597,4,596,..,106,17,125,0,126,..,30,10,40,0,40,..,24,0,30,0,30,..,10,0,10,0,10,..,19,0,22,0,22,..,91,8,100,0,100,..,562,121,677,3,683,..,3,0,3,0,3,..,34,6,44,0,44,..,40,0,40,0,40,..,35,3,41,0,41,..,65,0,68,3,66,..,5,0,12,0,12,..,153,5,161,3,161,..,793,55,850,3,849,..,0,0,0,0,0,..,60,12,67,0,67,..,23,3,25,0,25,..,30,3,33,0,33,..,1715,119,1833,26,1860,..,6115,532,6643,54,6695,..,68,8,73,3677,3750,22038,6178,539,6719,3726,32490
POA2027,..,73,4,76,4,81,..,7,0,7,0,7,..,14,0,14,0,14,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,3,0,3,..,8,0,8,0,8,..,26,0,26,0,26,..,96,3,100,0,100,..,38,0,42,0,42,..,13,4,18,0,18,..,0,0,0,0,0,..,0,0,0,0,0,..,24,0,25,0,25,..,23,0,27,0,27,..,34,3,39,0,42,..,0,0,0,0,0,..,11,0,11,0,11,..,7,0,7,0,7,..,8,0,8,0,8,..,13,0,12,0,12,..,0,0,0,0,0,..,28,0,31,0,31,..,83,0,83,0,83,..,0,0,0,0,0,..,24,3,28,0,28,..,7,0,7,0,7,..,38,0,38,0,38,..,165,15,180,3,184,..,1129,86,1216,13,1227,..,24,3,20,1022,1042,5918,1152,90,1242,1032,8195
POA2028,..,44,3,46,0,46,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,10,0,10,0,10,..,46,0,50,0,50,..,7,0,10,0,10,..,12,0,12,0,12,..,5,0,8,0,8,..,0,0,0,0,0,..,7,0,7,0,7,..,14,0,14,0,14,..,33,0,33,0,33,..,0,0,0,0,0,..,10,0,10,0,10,..,0,0,0,0,0,..,6,0,6,0,6,..,9,0,9,0,9,..,3,0,3,0,3,..,23,0,23,0,23,..,59,3,66,0,66,..,4,0,4,0,4,..,7,0,7,0,7,..,3,0,7,0,7,..,7,0,7,0,7,..,138,7,147,0,147,..,696,43,739,0,741,..,13,0,12,442,447,3449,710,46,750,441,4642
POA2029,..,120,7,130,0,130,..,13,0,13,0,13,..,19,0,23,0,23,..,3,0,3,0,3,..,6,0,6,0,6,..,0,0,0,0,0,..,10,5,13,0,13,..,45,4,53,0,53,..,92,5,93,0,93,..,30,4,32,0,32,..,21,0,22,0,27,..,6,0,5,0,5,..,0,0,0,0,0,..,20,0,20,0,20,..,22,0,22,0,22,..,207,12,220,0,222,..,0,0,0,0,0,..,24,4,30,0,30,..,30,0,30,0,30,..,18,0,20,0,20,..,38,3,44,0,44,..,3,0,3,0,3,..,92,3,90,0,90,..,111,11,125,0,123,..,3,0,3,0,3,..,12,0,17,0,17,..,11,0,11,0,11,..,19,0,16,0,16,..,484,24,504,9,514,..,1746,127,1872,15,1890,..,29,3,32,714,749,7329,1776,133,1908,728,9961
POA2030,..,299,11,306,0,312,..,3,0,3,0,3,..,23,0,23,0,23,..,5,0,5,0,5,..,3,0,3,0,3,..,3,0,3,0,3,..,3,0,7,0,7,..,43,3,46,0,46,..,171,10,177,3,181,..,43,9,52,0,50,..,17,3,18,0,18,..,9,0,6,0,6,..,3,0,3,0,3,..,39,3,44,0,44,..,31,0,31,0,31,..,269,38,306,0,305,..,0,0,0,0,0,..,30,0,30,0,30,..,25,0,25,0,25,..,34,4,41,0,41,..,28,3,30,0,30,..,9,0,9,4,12,..,101,4,105,4,112,..,119,4,124,3,125,..,0,0,0,0,0,..,7,5,13,0,13,..,28,4,33,0,33,..,15,3,17,0,17,..,584,39,618,6,623,..,2515,231,2744,24,2766,..,40,3,37,772,814,10495,2550,231,2784,797,14079
POA2031,..,505,62,560,4,567,..,37,4,43,0,43,..,137,0,137,0,135,..,40,3,39,0,37,..,38,0,44,0,44,..,38,0,38,0,38,..,60,3,65,3,68,..,348,12,362,5,365,..,330,27,358,3,359,..,152,23,169,0,169,..,87,19,108,0,110,..,8,3,15,0,15,..,16,0,16,0,16,..,60,3,65,0,65,..,115,9,124,3,129,..,424,61,490,3,490,..,3,0,3,0,3,..,53,0,56,0,56,..,81,3,77,0,77,..,133,13,141,3,146,..,141,0,147,7,148,..,100,3,101,0,106,..,450,16,468,10,476,..,520,51,570,3,574,..,34,0,34,0,34,..,110,25,138,0,141,..,29,0,30,0,30,..,109,16,126,0,126,..,1180,119,1303,21,1322,..,6944,792,7740,67,7805,..,89,3,95,2633,2722,24201,7032,794,7829,2694,34726
POA2032,..,767,175,937,10,949,..,97,7,104,0,104,..,82,0,82,0,82,..,13,4,13,0,13,..,28,0,28,0,28,..,53,0,53,0,53,..,63,3,61,0,61,..,330,17,345,0,345,..,125,24,154,3,152,..,48,4,51,3,55,..,68,30,98,0,98,..,0,0,0,0,0,..,24,0,24,0,23,..,56,9,69,0,71,..,41,5,44,0,46,..,133,28,159,0,160,..,3,0,3,0,3,..,28,3,27,0,27,..,56,0,56,0,56,..,558,65,630,0,625,..,73,0,72,0,76,..,187,4,196,0,196,..,872,73,946,5,950,..,204,33,229,3,235,..,40,0,40,0,40,..,112,32,140,0,142,..,36,4,41,0,41,..,134,30,158,0,158,..,473,48,519,8,525,..,7736,1351,9088,58,9141,..,34,9,42,851,894,6656,7767,1358,9125,911,16689
POA2033,..,372,74,445,8,453,..,60,4,60,0,63,..,72,0,70,0,70,..,9,0,8,0,8,..,29,0,35,0,35,..,25,0,24,0,24,..,51,0,56,3,55,..,242,9,254,3,261,..,109,7,118,0,118,..,47,11,57,0,57,..,76,19,102,0,102,..,6,0,6,0,6,..,5,0,5,0,5,..,66,3,70,0,70,..,31,3,28,0,28,..,92,8,99,0,99,..,3,0,3,0,3,..,22,0,22,0,22,..,39,0,39,0,39,..,313,19,333,3,336,..,51,0,51,0,51,..,83,0,81,0,81,..,483,17,506,3,504,..,236,22,256,3,258,..,20,0,20,0,20,..,89,12,98,0,98,..,30,0,31,0,31,..,114,13,124,0,124,..,286,42,329,5,336,..,4236,594,4826,36,4864,..,18,4,21,829,849,5855,4260,594,4852,866,11570
POA2034,..,407,42,447,0,453,..,13,0,13,0,13,..,37,0,34,0,34,..,6,0,6,0,6,..,6,0,6,0,6,..,3,0,3,0,3,..,17,0,17,0,17,..,88,0,91,0,91,..,225,15,235,3,239,..,51,4,55,0,57,..,17,0,23,0,23,..,4,0,4,0,4,..,5,0,5,0,4,..,19,4,21,0,21,..,77,15,90,3,92,..,229,59,286,0,291,..,0,0,0,0,0,..,36,3,41,0,42,..,18,0,18,0,21,..,64,3,66,3,67,..,22,0,25,0,25,..,12,0,12,0,12,..,115,5,124,3,130,..,270,27,302,5,300,..,14,0,14,0,13,..,26,4,25,0,25,..,23,10,34,0,34,..,47,6,53,0,53,..,605,68,668,16,686,..,3432,371,3810,47,3851,..,44,0,51,1838,1890,14968,3483,379,3859,1887,20713
POA2035,..,1634,218,1853,18,1870,..,72,9,78,0,82,..,109,7,116,0,119,..,21,3,27,0,27,..,30,0,26,0,26,..,27,0,27,0,27,..,62,5,74,0,74,..,317,22,343,5,345,..,467,45,514,11,521,..,109,17,129,0,129,..,107,37,142,3,149,..,15,0,15,0,15,..,67,7,77,0,77,..,80,7,85,6,90,..,145,17,167,0,167,..,466,120,582,0,585,..,3,3,5,0,5,..,82,17,100,3,99,..,50,3,54,0,54,..,850,84,938,5,941,..,107,4,106,3,106,..,29,3,32,0,32,..,1028,98,1128,10,1132,..,597,77,675,6,676,..,28,0,28,0,28,..,125,28,155,0,151,..,46,10,52,0,58,..,131,28,157,0,157,..,1333,211,1541,26,1567,..,11193,1876,13070,108,13175,..,94,21,106,1893,2005,19310,11287,1888,13178,2001,34490
POA2036,..,645,65,712,9,714,..,498,45,542,3,545,..,155,10,167,3,164,..,54,6,62,0,62,..,22,0,19,0,19,..,49,0,46,0,51,..,55,0,57,0,57,..,825,68,889,3,896,..,327,37,364,7,371,..,54,11,63,3,63,..,68,37,102,0,102,..,12,0,12,0,12,..,98,11,108,4,107,..,80,6,90,0,90,..,124,15,135,0,134,..,242,66,304,3,305,..,21,3,27,0,29,..,106,20,125,0,124,..,102,3,107,0,108,..,387,46,425,5,430,..,158,7,169,0,169,..,48,6,57,0,57,..,698,58,756,6,766,..,511,83,595,9,611,..,23,0,23,0,23,..,86,21,104,0,108,..,143,32,174,0,174,..,103,28,136,0,136,..,1136,176,1316,22,1335,..,7726,1308,9034,101,9131,..,92,15,103,3742,3849,17433,7814,1324,9140,3838,30407
POA2037,..,129,19,150,0,150,..,10,0,11,0,11,..,66,0,66,3,68,..,12,0,12,0,13,..,10,0,13,0,13,..,10,0,10,0,10,..,34,5,34,0,34,..,140,4,148,4,154,..,141,15,152,3,152,..,101,9,112,0,112,..,54,15,67,0,67,..,11,0,11,0,11,..,3,0,3,0,3,..,36,0,35,0,35,..,49,9,54,3,52,..,70,8,75,0,75,..,13,0,13,0,13,..,18,3,24,0,24,..,29,0,29,0,29,..,69,5,77,0,77,..,36,0,36,0,36,..,24,0,24,0,24,..,152,5,163,0,163,..,241,34,268,0,274,..,18,0,18,0,18,..,139,30,176,0,173,..,35,8,49,7,56,..,192,126,319,0,319,..,420,56,479,11,485,..,3491,602,4089,35,4128,..,32,7,38,1577,1610,10377,3524,607,4131,1615,16115
POA2038,..,103,9,110,3,112,..,8,0,8,0,8,..,30,0,30,0,30,..,6,0,6,0,6,..,12,0,12,0,12,..,0,0,0,0,0,..,10,0,10,0,10,..,61,0,61,0,61,..,163,15,185,0,182,..,18,3,27,0,31,..,10,0,10,0,10,..,8,0,4,0,4,..,8,0,8,0,8,..,21,3,25,0,25,..,24,0,24,0,24,..,13,3,17,0,17,..,0,0,0,0,0,..,16,0,16,0,16,..,15,0,15,0,15,..,34,4,31,0,31,..,18,0,18,0,18,..,8,0,8,0,8,..,66,4,65,0,65,..,97,7,109,5,116,..,9,0,9,0,9,..,53,7,62,0,62,..,13,3,16,0,16,..,24,4,28,0,31,..,148,24,168,3,172,..,1288,133,1421,16,1440,..,16,0,19,682,701,7314,1309,132,1441,698,9451
POA2039,..,83,20,100,0,101,..,4,0,4,0,4,..,35,0,36,0,36,..,11,0,11,0,11,..,3,0,3,0,3,..,0,0,0,0,0,..,9,0,9,0,9,..,63,0,62,0,62,..,77,8,81,0,81,..,20,4,26,0,26,..,27,10,33,0,33,..,0,0,0,0,0,..,14,0,15,0,15,..,21,3,18,0,18,..,18,3,26,0,26,..,13,0,13,0,16,..,0,0,0,0,0,..,13,0,16,0,16,..,15,0,15,0,15,..,17,0,17,0,17,..,6,0,6,0,6,..,4,0,4,0,4,..,43,0,43,0,43,..,93,7,101,0,100,..,5,0,5,0,5,..,23,8,34,0,34,..,25,4,23,0,23,..,30,6,34,0,34,..,132,14,141,0,145,..,1074,111,1185,9,1197,..,18,0,19,708,725,6802,1096,110,1210,712,8725
POA2040,..,276,70,341,3,347,..,18,0,23,0,23,..,62,5,69,0,69,..,5,0,4,0,4,..,0,0,0,0,0,..,7,0,7,0,7,..,28,0,31,0,31,..,126,14,133,0,133,..,819,214,1036,12,1046,..,89,14,103,0,103,..,46,19,60,0,60,..,43,10,50,0,50,..,42,5,51,0,47,..,42,4,43,0,43,..,24,4,26,0,26,..,57,3,63,0,63,..,0,0,0,0,0,..,62,13,79,0,79,..,44,0,46,0,46,..,52,0,49,0,49,..,39,0,40,0,40,..,9,0,11,0,11,..,146,8,150,0,150,..,302,28,326,3,332,..,7,0,7,0,7,..,80,15,99,0,99,..,71,4,73,0,73,..,99,32,128,0,132,..,402,72,472,16,486,..,3542,616,4163,45,4204,..,52,10,70,1446,1511,16529,3599,633,4231,1488,22242
POA2041,..,105,16,120,0,120,..,5,0,5,0,5,..,25,3,29,0,29,..,0,0,0,0,0,..,14,0,14,0,14,..,0,0,0,0,0,..,18,0,19,0,19,..,66,4,68,0,68,..,156,22,181,0,181,..,49,9,59,0,59,..,26,0,23,0,23,..,14,0,14,0,14,..,4,0,5,0,5,..,13,0,13,0,13,..,21,0,21,0,20,..,30,0,36,0,36,..,0,0,0,0,0,..,18,0,18,0,18,..,16,0,16,0,16,..,13,4,11,0,11,..,14,0,14,0,14,..,6,0,6,0,6,..,47,4,48,0,48,..,104,13,116,3,122,..,18,0,18,0,18,..,26,10,38,0,38,..,16,3,22,0,22,..,50,12,64,0,64,..,185,35,224,3,228,..,1569,182,1749,17,1767,..,27,3,29,1301,1335,12585,1598,182,1782,1320,15690
POA2042,..,255,110,367,4,371,..,28,3,32,5,34,..,56,0,51,0,51,..,8,0,8,0,8,..,7,0,7,0,7,..,8,0,8,0,8,..,51,0,52,0,52,..,148,6,154,5,161,..,137,8,140,0,141,..,87,15,108,0,108,..,49,10,62,3,68,..,29,10,43,0,43,..,10,3,18,0,18,..,27,3,33,0,33,..,43,0,43,0,43,..,55,5,63,0,63,..,4,0,4,0,4,..,32,3,36,0,36,..,19,0,22,0,22,..,68,0,71,0,71,..,35,0,35,0,35,..,28,0,28,0,28,..,148,7,154,0,154,..,280,19,295,5,298,..,14,0,14,0,14,..,122,53,177,0,177,..,34,11,42,0,42,..,138,48,184,0,183,..,407,68,474,6,483,..,3091,515,3609,33,3637,..,38,3,38,1747,1785,13705,3126,522,3648,1772,19129
POA2043,..,53,9,60,0,60,..,3,0,5,0,5,..,17,0,17,0,21,..,7,0,7,0,7,..,3,0,3,0,3,..,4,0,4,0,4,..,4,0,4,0,4,..,31,0,33,0,37,..,42,3,44,0,44,..,39,3,37,0,40,..,23,0,20,0,20,..,23,9,29,0,29,..,3,0,3,0,3,..,15,0,15,0,15,..,21,0,24,0,24,..,42,0,41,0,41,..,0,0,0,0,0,..,14,0,14,0,9,..,9,0,9,0,9,..,13,0,16,0,16,..,20,0,20,0,20,..,6,0,6,0,6,..,49,0,49,0,49,..,114,4,115,0,119,..,3,0,3,0,3,..,27,9,41,0,41,..,11,4,12,0,12,..,57,24,81,0,81,..,140,23,161,4,164,..,1190,161,1351,10,1362,..,13,3,22,674,697,5955,1206,167,1366,685,8014
