POA_CODE_2016,A55_64_SOLSE_VWW_12,A55_64_SOLSE_VWW_13,A55_64_SOLSE_VWW_14,A55_64_SOLSE_VWW_15,A55_64_SOLSE_VWW_16,A55_64_SOLSE_VWW_YNS,A55_64_SOLSE_VWW_T,A55_64_SOLSE_NWNAA_B00,A55_64_SOLSE_NWNAA_00_05,A55_64_SOLSE_NWNAA_06_10,A55_64_SOLSE_NWNAA_11,A55_64_SOLSE_NWNAA_12,A55_64_SOLSE_NWNAA_13,A55_64_SOLSE_NWNAA_14,A55_64_SOLSE_NWNAA_15,A55_64_SOLSE_NWNAA_16,A55_64_SOLSE_NWNAA_YNS,A55_64_SOLSE_NWNAA_T,A55_64_SOLSE_PinE_NS_B00,A55_64_SOLSE_PinE_NS_00_05,A55_64_SOLSE_PinE_NS_06_10,A55_64_SOLSE_PinE_NS_11,A55_64_SOLSE_PinE_NS_12,A55_64_SOLSE_PinE_NS_13,A55_64_SOLSE_PinE_NS_14,A55_64_SOLSE_PinE_NS_15,A55_64_SOLSE_PinE_NS_16,A55_64_SOLSE_PinE_NS_YNS,A55_64_SOLSE_PinE_NS_T,A55_64_SOLSE_T_B00,A55_64_SOLSE_T_00_05,A55_64_SOLSE_T_06_10,A55_64_SOLSE_T_11,A55_64_SOLSE_T_12,A55_64_SOLSE_T_13,A55_64_SOLSE_T_14,A55_64_SOLSE_T_15,A55_64_SOLSE_T_16,A55_64_SOLSE_T_YNS,A55_64_SOLSE_T_T,A55_64_L_PinE_NS_B00,A55_64_L_PinE_NS_00_05,A55_64_L_PinE_NS_06_10,A55_64_L_PinE_NS_11,A55_64_L_PinE_NS_12,A55_64_L_PinE_NS_13,A55_64_L_PinE_NS_14,A55_64_L_PinE_NS_15,A55_64_L_PinE_NS_16,A55_64_L_PinE_NS_YNS,A55_64_L_PinE_NS_T,A55_64_T_B00,A55_64_T_00_05,A55_64_T_06_10,A55_64_T_11,A55_64_T_12,A55_64_T_13,A55_64_T_14,A55_64_T_15,A55_64_T_16,A55_64_T_YNS,A55_64_T_T,A65_74_SEO_B00,A65_74_SEO_00_05,A65_74_SEO_06_10,A65_74_SEO_11,A65_74_SEO_12,A65_74_SEO_13,A65_74_SEO_14,A65_74_SEO_15,A65_74_SEO_16,A65_74_SEO_YNS,A65_74_SEO_T,A65_74_SOLSE_VWW_B00,A65_74_SOLSE_VWW_00_05,A65_74_SOLSE_VWW_06_10,A65_74_SOLSE_VWW_11,A65_74_SOLSE_VWW_12,A65_74_SOLSE_VWW_13,A65_74_SOLSE_VWW_14,A65_74_SOLSE_VWW_15,A65_74_SOLSE_VWW_16,A65_74_SOLSE_VWW_YNS,A65_74_SOLSE_VWW_T,A65_74_SOLSE_NWNAA_B00,A65_74_SOLSE_NWNAA_00_05,A65_74_SOLSE_NWNAA_06_10,A65_74_SOLSE_NWNAA_11,A65_74_SOLSE_NWNAA_12,A65_74_SOLSE_NWNAA_13,A65_74_SOLSE_NWNAA_14,A65_74_SOLSE_NWNAA_15,A65_74_SOLSE_NWNAA_16,A65_74_SOLSE_NWNAA_YNS,A65_74_SOLSE_NWNAA_T,A65_74_SOLSE_PinE_NS_B00,A65_74_SOLSE_PinE_NS_00_05,A65_74_SOLSE_PinE_NS_06_10,A65_74_SOLSE_PinE_NS_11,A65_74_SOLSE_PinE_NS_12,A65_74_SOLSE_PinE_NS_13,A65_74_SOLSE_PinE_NS_14,A65_74_SOLSE_PinE_NS_15,A65_74_SOLSE_PinE_NS_16,A65_74_SOLSE_PinE_NS_YNS,A65_74_SOLSE_PinE_NS_T,A65_74_SOLSE_T_B00,A65_74_SOLSE_T_00_05,A65_74_SOLSE_T_06_10,A65_74_SOLSE_T_06,A65_74_SOLSE_T_12,A65_74_SOLSE_T_13,A65_74_SOLSE_T_14,A65_74_SOLSE_T_15,A65_74_SOLSE_T_16,A65_74_SOLSE_T_YNS,A65_74_SOLSE_T_T,A65_74_L_PinE_NS_B00,A65_74_L_PinE_NS_00_05,A65_74_L_PinE_NS_06_10,A65_74_L_PinE_NS_11,A65_74_L_PinE_NS_12,A65_74_L_PinE_NS_13,A65_74_L_PinE_NS_14,A65_74_L_PinE_NS_15,A65_74_L_PinE_NS_16,A65_74_L_PinE_NS_YNS,A65_74_L_PinE_NS_T,A65_74_T_B00,A65_74_T_00_05,A65_74_T_06_10,A65_74_T_11,A65_74_T_12,A65_74_T_13,A65_74_T_14,A65_74_T_15,A65_74_T_16,A65_74_T_YNS,A65_74_T_T,A75_84_SEO_B00,A75_84_SEO_00_05,A75_84_SEO_06_10,A75_84_SEO_11,A75_84_SEO_12,A75_84_SEO_13,A75_84_SEO_14,A75_84_SEO_15,A75_84_SEO_16,A75_84_SEO_YNS,A75_84_SEO_T,A75_84_SOLSE_VWW_B00,A75_84_SOLSE_VWW_00_05,A75_84_SOLSE_VWW_06_10,A75_84_SOLSE_VWW_11,A75_84_SOLSE_VWW_12,A75_84_SOLSE_VWW_13,A75_84_SOLSE_VWW_14,A75_84_SOLSE_VWW_15,A75_84_SOLSE_VWW_16,A75_84_SOLSE_VWW_YNS,A75_84_SOLSE_VWW_T,A75_84_SOLSE_NWNAA_B00,A75_84_SOLSE_NWNAA_00_05,A75_84_SOLSE_NWNAA_06_10,A75_84_SOLSE_NWNAA_11,A75_84_SOLSE_NWNAA_12,A75_84_SOLSE_NWNAA_13,A75_84_SOLSE_NWNAA_14,A75_84_SOLSE_NWNAA_15,A75_84_SOLSE_NWNAA_16,A75_84_SOLSE_NWNAA_YNS,A75_84_SOLSE_NWNAA_T,A75_84_SOLSE_PinE_NS_B00,A75_84_SOLSE_PinE_NS_00_05,A75_84_SOLSE_PinE_NS_06_10,A75_84_SOLSE_PinE_NS_11,A75_84_SOLSE_PinE_NS_12,A75_84_SOLSE_PinE_NS_13,A75_84_SOLSE_PinE_NS_14,A75_84_SOLSE_PinE_NS_15,A75_84_SOLSE_PinE_NS_16,A75_84_SOLSE_PinE_NS_YNS,A75_84_SOLSE_PinE_NS_T,A75_84_SOLSE_T_B00,A75_84_SOLSE_T_00_05,A75_84_SOLSE_T_06_10,A75_84_SOLSE_T_11,A75_84_SOLSE_T_12,A75_84_SOLSE_T_13,A75_84_SOLSE_T_14,A75_84_SOLSE_T_15,A75_84_SOLSE_T_16,A75_84_SOLSE_T_YNS,A75_84_SOLSE_T_T,A75_84_L_PinE_NS_B00,A75_84_L_PinE_NS_00_05,A75_84_L_PinE_NS_06_10,A75_84_L_PinE_NS_11,A75_84_L_PinE_NS_12,A75_84_L_PinE_NS_13
POA2018,5,4,0,3,0,10,629,158,7,8,0,3,3,4,5,3,6,198,3,0,0,0,0,0,0,0,0,0,3,720,37,24,3,5,7,4,10,4,17,825,0,0,0,0,0,0,0,0,0,0,0,880,45,21,3,8,7,4,10,3,17,996,142,0,0,0,0,0,0,0,0,3,149,477,10,10,0,0,0,0,0,0,5,504,212,12,6,0,6,7,0,0,0,13,256,3,0,0,0,0,0,0,0,0,0,3,690,18,16,0,6,7,0,3,0,18,763,0,0,0,0,0,0,0,0,0,0,0,831,18,21,0,6,7,0,4,0,23,913,56,0,0,0,0,0,0,0,0,0,62,297,0,0,0,0,0,0,0,0,0,299,254,8,5,0,0,0,0,0,0,8,281,0,0,0,0,0,0,0,0,0,0,0,546,13,5,0,0,0,0,0,0,11,584,0,0,0,0,0,0
POA2019,0,0,0,0,0,12,211,30,3,0,3,0,0,0,0,0,6,42,3,0,0,0,0,0,0,0,0,0,3,213,8,11,3,0,0,0,0,0,18,256,0,0,0,0,0,0,0,0,0,0,0,377,20,8,3,0,0,0,0,0,23,438,119,0,0,0,0,0,0,0,0,8,128,142,0,0,0,0,0,0,0,0,6,153,47,0,0,0,0,0,4,0,0,3,50,4,0,0,0,0,0,0,0,0,0,4,185,3,0,0,0,0,4,0,0,8,212,0,0,0,0,0,0,0,0,0,0,0,305,9,0,0,0,0,3,0,0,16,340,41,0,5,0,0,0,0,0,0,3,46,66,0,0,0,0,0,0,0,0,20,82,51,0,3,0,0,0,0,0,0,3,54,3,0,0,0,0,0,0,0,0,0,4,120,0,3,0,0,0,0,0,0,20,144,0,0,0,0,0,0
POA2020,0,0,0,4,0,14,430,69,16,12,3,3,0,3,8,7,5,125,6,0,0,0,0,0,0,0,0,0,6,466,27,13,3,3,0,3,14,9,15,563,0,0,0,0,0,0,0,0,0,0,0,600,39,21,5,3,0,6,11,9,23,719,83,0,3,0,0,0,0,0,0,3,92,224,3,4,0,0,0,0,0,0,7,235,98,12,6,3,0,4,0,0,0,4,130,7,0,0,0,0,0,0,0,0,0,7,331,8,6,3,0,3,0,0,0,6,366,0,0,0,0,0,0,0,0,0,0,0,419,8,7,3,6,3,0,0,0,10,461,33,0,0,0,0,0,0,0,0,0,30,125,3,0,0,0,0,0,0,0,4,137,116,3,3,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,244,5,3,0,0,0,0,0,0,8,264,0,0,0,0,0,0
POA2021,0,0,0,0,0,3,114,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,109,3,0,3,0,0,0,3,0,3,122,0,0,0,0,0,0,0,0,0,0,0,430,16,15,0,3,3,0,3,0,11,482,320,6,0,0,0,0,3,0,0,4,337,109,3,0,0,0,0,0,0,0,4,116,13,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,120,3,0,0,0,0,3,0,0,4,131,0,0,0,0,0,0,0,0,0,0,0,442,13,3,0,3,0,5,0,0,3,468,117,3,0,0,0,0,0,0,0,0,124,53,3,0,0,0,0,0,0,0,5,58,33,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,83,3,0,0,0,0,0,0,0,3,87,0,0,0,0,0,0
POA2022,0,0,0,0,0,3,180,16,0,3,0,5,0,0,0,3,0,27,0,0,0,0,0,0,0,0,0,0,0,177,9,12,0,5,0,3,0,3,4,211,0,0,0,0,0,0,0,0,0,0,0,402,24,14,3,5,0,3,3,3,10,474,218,0,4,0,0,0,0,0,0,4,232,167,3,3,0,0,0,0,0,0,0,177,23,0,3,3,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,191,3,4,3,0,3,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,412,3,13,3,0,3,0,0,0,3,444,128,10,4,3,0,0,0,0,0,4,152,113,0,0,0,0,0,0,0,0,3,117,51,6,0,3,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,167,7,0,3,0,0,0,0,0,3,175,0,0,0,0,0,0
POA2023,0,3,0,0,0,0,138,6,3,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,127,16,3,0,0,3,0,0,0,3,152,0,0,0,0,0,0,0,0,0,0,3,378,44,15,5,6,0,4,3,0,8,456,295,14,4,3,0,0,3,7,3,6,329,126,3,0,0,0,0,0,0,0,3,129,5,5,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,3,134,6,3,0,0,0,0,0,3,3,148,0,0,0,0,0,0,0,0,0,0,0,430,15,8,3,0,0,3,7,4,10,477,115,9,0,0,0,0,0,0,0,0,125,62,0,0,0,0,0,0,0,0,0,66,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,68,4,0,0,0,0,0
POA2024,0,0,0,0,0,0,127,10,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,126,3,3,0,0,0,0,0,0,3,139,0,0,0,0,0,0,0,0,0,0,0,327,14,5,3,0,0,3,0,0,4,354,176,3,0,0,0,0,0,0,0,5,185,94,3,0,0,0,0,0,0,0,6,100,7,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,105,3,0,0,0,0,0,0,0,6,115,0,0,0,0,0,0,0,0,0,0,0,281,7,0,0,0,0,3,0,0,11,303,94,0,0,3,0,0,0,0,0,8,100,64,0,0,0,0,0,0,0,0,6,70,26,0,0,0,0,0,0,0,0,4,27,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,8,99,0,0,0,0,0,0
POA2025,0,0,0,0,0,0,65,0,0,0,0,3,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,57,3,0,0,3,0,0,0,3,0,74,0,0,0,0,0,0,0,0,0,0,0,239,12,6,0,7,3,3,0,3,8,275,186,7,3,0,0,0,0,0,0,3,201,51,0,0,0,0,0,0,0,0,0,52,12,0,4,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,64,0,4,3,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,246,7,6,0,0,0,0,0,0,3,269,107,5,3,0,0,0,0,0,0,3,119,37,0,0,0,0,0,0,0,0,0,34,5,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,3,0,0,43,0,0,0,0,0,0
POA2026,0,0,0,3,0,5,305,20,3,6,0,0,3,0,0,0,4,36,0,0,0,0,0,0,0,0,0,0,0,306,18,13,0,0,3,0,4,0,7,339,0,0,0,0,0,0,0,0,0,0,3,848,38,30,3,4,3,0,9,0,18,960,455,11,5,0,5,3,0,3,0,11,496,344,0,0,0,0,0,3,0,0,8,354,44,0,3,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,389,3,3,0,0,0,3,0,0,9,408,3,0,0,0,0,0,0,0,0,3,4,848,19,6,3,5,3,4,4,0,14,912,234,15,9,0,0,0,0,0,0,6,268,190,0,8,0,0,0,0,0,3,4,196,80,4,0,0,0,0,0,0,0,0,87,3,0,0,0,0,0,0,0,0,0,3,274,3,8,0,0,0,0,0,3,4,289,3,0,0,0,0,0
POA2027,0,0,0,0,0,4,81,3,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,78,3,4,0,0,0,5,0,0,7,92,0,0,0,0,0,0,0,0,0,0,0,291,17,18,3,0,0,3,3,0,18,347,256,6,4,3,0,4,0,4,3,8,290,112,3,0,0,0,0,0,0,0,3,111,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,117,3,0,0,0,3,0,0,0,3,120,0,0,0,0,0,0,0,0,0,0,0,370,10,4,3,0,6,0,4,3,16,415,132,4,9,0,0,0,0,0,0,3,152,46,0,0,0,0,0,0,0,0,3,47,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,3,53,0,0,0,0,0,0
POA2028,0,0,0,0,0,3,50,0,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,42,7,0,0,0,0,0,0,3,4,60,0,0,0,0,0,0,0,0,0,0,0,143,16,5,0,3,0,3,7,3,8,185,152,0,3,3,0,0,0,0,0,3,159,61,0,0,0,0,0,0,0,0,3,64,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,3,66,0,0,0,0,0,0,0,0,0,0,0,214,3,3,3,0,0,0,0,0,6,228,75,0,0,0,0,0,0,0,0,0,80,30,0,0,0,0,0,0,0,0,0,35,5,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,34,3,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0
POA2029,0,0,0,0,0,3,144,11,3,3,0,0,0,0,3,4,0,21,0,0,0,0,0,0,0,0,0,0,3,133,13,5,0,0,0,0,3,3,4,167,0,0,0,0,0,0,0,0,0,0,0,366,44,15,0,0,0,0,3,3,5,446,276,28,6,3,3,0,4,3,0,5,329,148,0,0,0,0,0,0,0,0,3,156,4,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,154,4,3,0,0,0,0,3,0,3,164,0,0,0,0,0,0,0,0,0,0,0,433,29,11,3,3,0,4,7,0,10,495,153,20,3,0,0,4,0,0,0,3,192,72,0,0,0,0,0,0,0,0,5,79,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,5,88,0,0,0,0,0,0
POA2030,0,0,0,0,0,3,241,25,0,0,0,0,0,0,0,0,0,31,3,0,0,0,0,0,0,0,0,0,3,241,20,5,3,0,0,0,0,0,3,270,0,0,0,0,0,0,0,0,0,0,0,731,68,17,3,3,3,0,0,0,8,837,368,14,20,0,0,0,7,5,0,3,414,213,5,0,0,0,0,0,0,0,3,219,15,0,3,0,3,0,3,0,0,0,28,4,0,0,0,0,0,0,0,0,0,4,229,5,7,0,3,0,3,0,0,3,254,0,0,0,0,0,0,0,0,0,0,0,598,18,25,0,4,0,10,3,0,8,672,165,14,6,0,4,0,0,0,0,8,192,119,0,0,0,0,0,0,0,0,0,125,12,0,3,4,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,129,3,5,4,0,0,0,0,0,0,144,0,0,0,0,0,0
POA2031,5,0,3,4,0,9,442,49,3,11,0,0,8,3,0,3,4,81,3,0,0,0,0,0,0,0,0,0,3,438,21,20,5,8,8,3,8,5,13,528,0,0,0,0,0,0,0,0,0,0,3,1064,56,41,6,5,12,8,9,10,30,1235,457,9,14,3,0,3,0,0,0,8,491,330,5,4,0,0,0,0,0,0,5,344,63,3,4,3,0,0,3,0,3,3,89,3,0,0,0,0,0,0,0,0,0,3,399,6,9,3,3,4,4,0,6,10,438,0,0,0,0,0,0,0,0,0,0,5,852,14,16,6,3,4,5,0,6,21,936,208,6,3,0,0,3,0,0,0,4,226,230,3,0,0,0,3,0,0,0,5,243,80,0,0,0,3,0,0,0,0,0,86,3,0,0,0,0,0,0,0,0,0,3,321,4,0,0,3,3,0,0,0,5,339,0,0,0,0,0,0
POA2032,0,0,0,0,3,6,368,61,9,14,0,0,0,3,3,3,8,101,0,0,0,0,0,0,0,0,0,0,0,382,28,25,3,3,4,5,3,4,12,470,0,0,0,0,0,0,0,0,0,0,0,572,31,30,3,4,4,5,3,4,15,673,160,0,3,0,0,0,0,0,0,3,161,277,8,0,0,0,0,0,0,0,10,301,78,9,3,4,3,3,0,7,3,7,112,3,0,0,0,0,0,0,0,0,3,4,357,20,9,4,3,3,0,5,3,20,415,0,0,0,0,0,0,0,0,0,0,0,514,20,11,4,3,3,0,5,3,25,580,68,0,3,0,0,0,0,0,0,0,77,215,0,0,0,0,0,0,0,0,3,222,151,8,5,0,0,0,0,0,0,6,170,0,0,0,0,0,0,0,0,0,0,0,371,8,5,0,0,0,0,0,0,13,396,0,0,0,0,0,0
POA2033,3,0,0,0,0,3,210,36,3,5,0,0,4,3,0,5,3,66,0,0,0,0,0,0,0,0,0,0,0,228,16,5,3,3,4,3,0,5,8,272,0,0,0,0,0,0,0,0,0,0,0,344,20,11,3,3,7,5,0,5,11,400,133,8,3,0,0,0,3,0,0,0,147,139,5,0,0,0,0,0,0,0,3,150,37,0,0,0,0,4,0,0,0,0,47,3,0,0,0,0,0,0,0,0,0,3,178,9,0,0,0,4,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,311,14,4,0,0,4,3,0,0,4,347,53,3,4,3,0,0,0,0,0,0,62,111,3,3,0,0,0,0,0,0,7,121,52,3,0,0,0,0,0,0,0,4,62,0,0,0,0,0,0,0,0,0,0,0,165,5,3,0,0,0,0,0,0,9,178,0,0,0,0,0,0
POA2034,0,0,0,0,3,5,259,39,3,5,0,3,0,0,0,0,0,53,3,0,0,0,0,0,0,0,0,0,3,275,19,7,0,3,3,0,0,3,4,316,0,0,0,0,0,0,0,0,0,0,0,636,33,22,3,3,0,5,3,3,16,723,274,6,5,0,0,0,0,0,0,9,297,170,6,0,0,0,0,0,0,0,3,178,53,0,3,0,0,0,0,0,0,0,60,6,0,0,0,0,0,0,0,0,0,6,229,5,3,0,0,0,0,0,0,5,249,0,0,0,0,0,0,0,0,0,0,0,503,8,8,0,0,3,0,0,0,12,541,98,4,0,0,0,0,0,0,0,5,108,118,0,0,0,0,0,0,0,0,3,122,55,0,5,0,0,0,0,0,0,0,59,3,0,0,0,0,0,0,0,0,0,3,180,0,5,0,0,0,0,0,0,3,189,0,0,0,0,0,0
POA2035,7,3,3,0,0,20,893,150,24,16,0,5,6,3,5,4,16,237,12,0,0,0,0,0,0,0,0,0,12,948,66,46,4,6,9,11,4,4,32,1138,0,0,0,0,0,0,0,0,0,3,3,1418,89,53,12,11,13,12,10,4,54,1666,433,9,4,3,0,0,3,6,3,11,464,763,11,10,5,0,0,0,0,0,15,805,190,9,16,4,3,3,4,6,0,6,251,5,0,0,0,0,0,0,0,0,0,3,949,21,24,8,7,3,6,8,0,22,1053,3,0,0,0,0,0,0,0,0,4,6,1388,29,31,12,7,3,10,15,3,34,1520,201,12,3,0,0,3,0,0,0,11,231,490,4,3,3,0,3,0,0,0,8,511,318,23,3,3,3,9,0,0,0,7,368,0,0,0,0,0,0,0,0,0,0,0,806,27,10,3,3,11,3,0,0,22,878,0,0,0,0,0,0
POA2036,0,3,3,0,0,19,749,134,19,11,0,3,10,5,3,0,12,199,11,0,0,0,0,0,0,0,0,0,9,810,57,25,6,3,10,14,3,0,28,961,0,0,0,0,0,0,0,0,0,43,44,1317,77,41,7,3,12,11,9,3,89,1564,481,9,8,0,3,0,0,0,0,10,520,626,4,5,0,0,0,0,0,0,17,658,148,12,18,3,3,0,8,6,0,14,206,4,0,0,0,0,0,0,0,0,3,8,784,15,20,3,7,0,10,6,0,26,870,4,0,0,0,0,0,0,0,0,31,39,1262,23,33,4,6,4,10,9,0,76,1428,208,7,3,5,0,0,0,0,0,3,223,262,0,0,0,0,0,0,0,0,15,284,150,3,11,3,0,0,0,0,0,11,180,10,0,0,0,0,0,0,0,0,0,11,425,3,14,3,4,0,3,0,0,23,471,0,0,0,0,0,0
POA2037,0,0,0,0,0,3,189,73,3,8,0,0,3,0,3,0,7,96,0,0,0,0,0,0,0,0,0,0,0,241,12,8,0,3,5,3,3,0,12,286,0,0,0,0,0,0,0,0,0,0,0,533,31,23,3,4,8,3,3,0,20,625,235,0,3,0,0,0,0,3,0,5,245,112,0,4,0,0,0,0,0,0,6,118,63,0,5,0,0,0,0,0,0,0,83,4,0,0,0,0,0,0,0,0,0,4,184,0,11,0,0,0,0,3,0,3,201,0,0,0,0,0,0,0,0,0,0,0,416,4,9,0,0,0,0,10,0,5,453,78,3,0,0,0,0,0,0,0,5,85,52,0,0,0,0,0,0,0,0,0,55,54,0,3,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,103,3,4,0,0,0,0,0,0,5,109,0,0,0,0,0,0
POA2038,0,0,0,0,0,3,74,3,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,74,3,0,0,0,0,0,0,0,3,84,0,0,0,0,0,0,0,0,0,0,0,256,11,3,0,4,0,0,0,0,5,283,157,3,0,0,0,0,0,0,0,6,162,65,0,0,0,0,0,0,0,0,9,74,10,0,0,0,0,0,0,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,78,3,0,0,0,0,0,4,0,7,93,0,0,0,0,0,0,0,0,0,0,0,231,10,0,0,0,0,0,4,0,10,255,51,0,0,0,0,0,0,0,0,3,57,39,0,0,0,0,0,0,0,0,0,40,22,0,0,0,0,0,0,0,0,9,28,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,8,74,0,0,0,0,0,0
POA2039,0,0,0,0,0,0,82,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,82,10,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,293,18,13,4,3,0,0,0,0,5,336,147,0,9,0,0,0,0,0,0,3,161,38,0,0,0,0,0,0,0,0,0,41,6,0,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,42,0,6,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,193,0,9,3,0,0,0,0,0,3,213,22,4,0,0,0,0,0,0,0,3,34,24,0,0,0,0,0,0,0,0,0,23,19,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0
POA2040,0,3,0,0,0,3,227,36,3,5,0,0,0,3,0,3,3,52,3,0,0,0,0,0,0,0,0,0,3,258,6,8,0,3,3,3,0,0,7,290,0,0,0,0,0,0,0,0,0,0,0,683,24,22,0,3,3,3,3,4,24,771,264,0,3,0,0,0,0,0,0,9,285,267,0,0,3,0,0,0,0,0,10,276,75,0,0,4,0,0,0,0,0,7,83,3,0,0,0,0,0,0,0,0,0,5,344,0,0,6,0,0,0,0,0,10,369,0,0,0,0,0,0,0,0,0,0,0,609,0,8,6,0,0,0,0,0,25,651,83,0,0,0,0,0,0,0,0,14,95,184,0,0,0,0,0,0,0,0,4,185,154,0,0,4,0,0,0,0,0,16,169,0,0,0,0,0,0,0,0,0,0,0,332,0,0,4,0,0,0,0,0,21,358,0,0,0,0,0,0
POA2041,0,0,0,0,0,4,108,11,0,0,0,0,0,0,0,0,5,20,0,0,0,0,0,0,0,0,0,0,0,104,0,5,0,0,0,0,3,0,7,127,3,0,0,0,0,0,0,0,0,0,3,516,25,14,4,3,3,4,0,0,12,588,395,4,4,0,0,3,0,0,0,10,418,69,0,0,0,0,0,0,0,0,3,75,9,0,0,0,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,4,0,0,0,0,6,88,0,0,0,0,0,0,0,0,0,0,0,477,4,4,0,3,3,0,0,0,16,505,115,0,4,3,0,0,0,0,0,0,123,37,0,0,0,0,0,0,0,0,0,44,24,0,0,0,0,0,0,0,0,3,25,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,7,66,0,0,0,0,0,0
POA2042,0,0,0,0,0,0,147,46,4,5,0,3,3,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,181,7,12,0,3,3,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,469,23,17,0,11,3,0,0,0,12,534,165,3,0,0,0,0,0,0,0,4,174,104,0,0,0,0,0,0,0,0,3,108,52,0,0,0,0,0,0,0,0,3,56,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,3,0,4,163,0,0,0,0,0,0,0,0,0,0,0,321,3,0,0,0,0,0,3,0,11,338,55,3,0,0,0,0,0,0,0,0,57,51,0,0,0,0,0,0,0,0,0,57,95,0,0,0,0,0,0,0,0,3,95,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,4,158,0,0,0,0,0,0
POA2043,0,0,0,0,0,4,46,21,0,3,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,63,5,3,0,0,0,0,0,0,4,78,0,0,0,0,0,0,0,0,0,0,0,190,10,5,3,3,0,0,0,0,4,217,58,0,0,0,0,0,0,0,0,4,61,34,0,0,0,0,0,0,0,0,0,39,13,0,0,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,3,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,103,0,3,0,3,0,0,0,0,4,115,16,0,0,0,0,0,0,0,0,0,16,14,0,0,0,0,0,0,0,0,0,19,11,0,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,24,0,3,0,0,0,0,0,0,0,32,0,0,0,0,0,0
